customer_id,open_rate,click_rate,purchase_rate,unsubscribed
CUST04187,0.11,0.05,0.04,0
CUST04188,0.09,0.04,0.01,1
CUST04189,0.17,0.09,0.07,0
CUST04190,0.22,0.11,0.06,0
CUST04191,0.36,0.11,0.07,0
CUST04192,0.07,0.03,0.02,0
CUST04193,0.2,0.04,0.03,0
CUST04194,0.42,0.12,0.1,0
CUST04195,0.3,0.17,0.09,0
CUST04196,0.11,0.03,0.02,0
CUST04197,0.21,0.05,0.03,0
CUST04198,0.26,0.08,0.05,0
CUST04199,0.41,0.19,0.13,0
CUST04200,0.09,0.02,0.01,0
CUST04201,0.29,0.07,0.02,0
CUST04202,0.5,0.2,0.09,0
CUST04203,0.2,0.07,0.04,0
CUST04204,0.19,0.05,0.02,0
CUST04205,0.07,0.04,0.02,1
CUST04206,0.29,0.08,0.04,0
CUST04207,0.16,0.09,0.03,0
CUST04208,0.58,0.21,0.07,0
CUST04209,0.3,0.13,0.09,0
CUST04210,0.14,0.04,0.02,0
CUST04211,0.31,0.11,0.07,0
CUST04212,0.17,0.08,0.05,0
CUST04213,0.59,0.35,0.21,0
CUST04214,0.45,0.18,0.13,1
CUST04215,0.11,0.03,0.02,0
CUST04216,0.14,0.03,0.02,0
CUST04217,0.33,0.08,0.05,0
CUST04218,0.5,0.19,0.11,0
CUST04219,0.45,0.15,0.07,0
CUST04220,0.39,0.16,0.11,0
CUST04221,0.29,0.1,0.04,0
CUST04222,0.16,0.06,0.04,0
CUST04223,0.51,0.28,0.21,0
CUST04224,0.25,0.06,0.02,0
CUST04225,0.49,0.23,0.16,0
CUST04226,0.39,0.15,0.08,0
CUST04227,0.13,0.05,0.02,0
CUST04228,0.63,0.24,0.09,0
CUST04229,0.39,0.11,0.05,1
CUST04230,0.41,0.23,0.14,0
CUST04231,0.18,0.09,0.03,0
CUST04232,0.22,0.05,0.02,0
CUST04233,0.58,0.25,0.18,0
CUST04234,0.04,0.01,0.01,0
CUST04235,0.47,0.18,0.13,0
CUST04236,0.1,0.05,0.03,0
CUST04237,0.36,0.17,0.07,0
CUST04238,0.18,0.06,0.03,0
CUST04239,0.26,0.14,0.11,1
CUST04240,0.3,0.12,0.08,0
CUST04241,0.06,0.02,0.01,0
CUST04242,0.19,0.08,0.04,0
CUST04243,0.12,0.05,0.02,0
CUST04244,0.27,0.08,0.03,0
CUST04245,0.05,0.03,0.01,1
CUST04246,0.52,0.19,0.09,0
CUST04247,0.08,0.02,0.01,0
CUST04248,0.19,0.09,0.05,0
CUST04249,0.12,0.02,0.01,0
CUST04250,0.11,0.06,0.03,0
CUST04251,0.19,0.07,0.05,0
CUST04252,0.34,0.2,0.09,0
CUST04253,0.03,0.01,0.0,0
CUST04254,0.04,0.02,0.02,0
CUST04255,0.1,0.04,0.03,0
CUST04256,0.22,0.08,0.06,0
CUST04257,0.04,0.01,0.0,0
CUST04258,0.13,0.06,0.03,0
CUST04259,0.15,0.03,0.01,0
CUST04260,0.12,0.05,0.03,0
CUST04261,0.42,0.18,0.08,0
CUST04262,0.48,0.23,0.13,0
CUST04263,0.27,0.06,0.04,0
CUST04264,0.23,0.09,0.03,0
CUST04265,0.11,0.05,0.03,0
CUST04266,0.04,0.02,0.01,0
CUST04267,0.29,0.11,0.04,0
CUST04268,0.66,0.32,0.17,0
CUST04269,0.19,0.09,0.07,0
CUST04270,0.32,0.11,0.04,0
CUST04271,0.43,0.15,0.12,0
CUST04272,0.12,0.05,0.02,0
CUST04273,0.05,0.02,0.01,0
CUST04274,0.22,0.06,0.04,0
CUST04275,0.37,0.2,0.12,0
CUST04276,0.21,0.12,0.09,0
CUST04277,0.22,0.12,0.06,0
CUST04278,0.21,0.12,0.08,0
CUST04279,0.17,0.07,0.04,0
CUST04280,0.73,0.24,0.14,0
CUST04281,0.11,0.03,0.01,0
CUST04282,0.4,0.17,0.13,0
CUST04283,0.11,0.05,0.02,0
CUST04284,0.42,0.2,0.14,0
CUST04285,0.44,0.1,0.07,0
CUST04286,0.01,0.0,0.0,0
CUST04287,0.38,0.16,0.07,0
CUST04288,0.43,0.19,0.13,0
CUST04289,0.42,0.09,0.03,0
CUST04290,0.13,0.03,0.01,0
CUST04291,0.23,0.09,0.06,0
CUST04292,0.15,0.09,0.06,0
CUST04293,0.3,0.16,0.05,0
CUST04294,0.08,0.02,0.01,0
CUST04295,0.09,0.04,0.03,0
CUST04296,0.68,0.35,0.11,0
CUST04297,0.26,0.09,0.05,0
CUST04298,0.37,0.11,0.08,0
CUST04299,0.19,0.07,0.05,0
CUST04300,0.04,0.02,0.02,0
CUST04301,0.08,0.03,0.02,0
CUST04302,0.1,0.04,0.02,0
CUST04303,0.41,0.18,0.12,0
CUST04304,0.06,0.01,0.01,0
CUST04305,0.16,0.1,0.03,0
CUST04306,0.04,0.02,0.01,0
CUST04307,0.27,0.07,0.05,0
CUST04308,0.72,0.31,0.24,0
CUST04309,0.08,0.03,0.01,0
CUST04310,0.31,0.08,0.03,0
CUST04311,0.39,0.09,0.07,0
CUST04312,0.19,0.08,0.04,0
CUST04313,0.37,0.13,0.08,0
CUST04314,0.47,0.1,0.08,0
CUST04315,0.12,0.06,0.03,0
CUST04316,0.36,0.19,0.06,0
CUST04317,0.23,0.1,0.04,0
CUST04318,0.38,0.13,0.1,1
CUST04319,0.25,0.12,0.05,0
CUST04320,0.59,0.23,0.1,0
CUST04321,0.69,0.38,0.22,0
CUST04322,0.28,0.07,0.04,0
CUST04323,0.35,0.08,0.06,1
CUST04324,0.34,0.12,0.08,0
CUST04325,0.18,0.04,0.02,0
CUST04326,0.5,0.23,0.14,0
CUST04327,0.45,0.13,0.09,0
CUST04328,0.3,0.12,0.09,0
CUST04329,0.62,0.25,0.15,0
CUST04330,0.38,0.21,0.09,0
CUST04331,0.26,0.1,0.04,0
CUST04332,0.11,0.05,0.03,0
CUST04333,0.26,0.12,0.08,0
CUST04334,0.22,0.11,0.07,0
CUST04335,0.35,0.21,0.11,0
CUST04336,0.15,0.08,0.03,0
CUST04337,0.1,0.05,0.04,0
CUST04338,0.35,0.17,0.06,0
CUST04339,0.13,0.04,0.03,0
CUST04340,0.36,0.2,0.13,0
CUST04341,0.2,0.08,0.06,0
CUST04342,0.33,0.14,0.05,0
CUST04343,0.16,0.08,0.03,0
CUST04344,0.2,0.06,0.03,0
CUST04345,0.19,0.08,0.04,0
CUST04346,0.39,0.18,0.1,0
CUST04347,0.13,0.07,0.04,0
CUST04348,0.43,0.25,0.16,0
CUST04349,0.35,0.11,0.09,0
CUST04350,0.09,0.03,0.02,0
CUST04351,0.36,0.12,0.06,0
CUST04352,0.14,0.07,0.04,0
CUST04353,0.55,0.15,0.12,0
CUST04354,0.51,0.11,0.09,0
CUST04355,0.14,0.08,0.03,0
CUST04356,0.27,0.07,0.04,0
CUST04357,0.34,0.17,0.09,0
CUST04358,0.16,0.08,0.03,0
CUST04359,0.35,0.14,0.06,0
CUST04360,0.41,0.17,0.08,0
CUST04361,0.35,0.07,0.04,0
CUST04362,0.46,0.23,0.07,0
CUST04363,0.23,0.09,0.06,0
CUST04364,0.5,0.11,0.05,0
CUST04365,0.44,0.12,0.08,0
CUST04366,0.11,0.03,0.02,0
CUST04367,0.64,0.15,0.09,0
CUST04368,0.12,0.04,0.02,0
CUST04369,0.25,0.12,0.08,0
CUST04370,0.11,0.04,0.01,1
CUST04371,0.36,0.17,0.13,0
CUST04372,0.43,0.16,0.07,0
CUST04373,0.28,0.13,0.1,0
CUST04374,0.04,0.01,0.0,0
CUST04375,0.32,0.13,0.09,0
CUST04376,0.12,0.05,0.02,0
CUST04377,0.12,0.06,0.04,0
CUST04378,0.5,0.12,0.08,0
CUST04379,0.28,0.07,0.02,0
CUST04380,0.12,0.03,0.01,0
CUST04381,0.25,0.1,0.06,0
CUST04382,0.05,0.01,0.01,0
CUST04383,0.35,0.08,0.06,0
CUST04384,0.1,0.04,0.03,0
CUST04385,0.35,0.16,0.06,0
CUST04386,0.35,0.08,0.03,0
CUST04387,0.16,0.06,0.02,0
CUST04388,0.57,0.33,0.14,0
CUST04389,0.21,0.09,0.07,0
CUST04390,0.22,0.09,0.06,0
CUST04391,0.13,0.07,0.05,0
CUST04392,0.39,0.19,0.12,0
CUST04393,0.59,0.3,0.18,0
CUST04394,0.63,0.23,0.12,0
CUST04395,0.44,0.15,0.08,0
CUST04396,0.07,0.02,0.01,0
CUST04397,0.13,0.05,0.04,0
CUST04398,0.18,0.05,0.04,0
CUST04399,0.1,0.05,0.04,0
CUST04400,0.18,0.1,0.07,0
CUST04401,0.26,0.07,0.05,0
CUST04402,0.06,0.03,0.02,0
CUST04403,0.57,0.29,0.21,1
CUST04404,0.09,0.02,0.01,0
CUST04405,0.3,0.13,0.05,0
CUST04406,0.35,0.1,0.06,0
CUST04407,0.25,0.14,0.05,0
CUST04408,0.39,0.14,0.09,0
CUST04409,0.44,0.24,0.11,0
CUST04410,0.33,0.2,0.14,0
CUST04411,0.16,0.07,0.05,0
CUST04412,0.36,0.11,0.08,0
CUST04413,0.34,0.13,0.08,0
CUST04414,0.39,0.08,0.05,0
CUST04415,0.39,0.09,0.03,0
CUST04416,0.13,0.07,0.03,0
CUST04417,0.07,0.02,0.01,0
CUST04418,0.31,0.18,0.13,0
CUST04419,0.06,0.03,0.02,0
CUST04420,0.28,0.06,0.03,0
CUST04421,0.25,0.13,0.09,0
CUST04422,0.58,0.24,0.12,0
CUST04423,0.46,0.18,0.06,0
CUST04424,0.04,0.02,0.01,0
CUST04425,0.48,0.2,0.11,0
CUST04426,0.38,0.09,0.07,0
CUST04427,0.25,0.15,0.11,0
CUST04428,0.39,0.16,0.1,0
CUST04429,0.14,0.06,0.04,0
CUST04430,0.47,0.27,0.16,0
CUST04431,0.17,0.1,0.04,0
CUST04432,0.38,0.14,0.09,0
CUST04433,0.37,0.14,0.07,0
CUST04434,0.17,0.08,0.02,0
CUST04435,0.33,0.09,0.06,0
CUST04436,0.37,0.21,0.16,0
CUST04437,0.06,0.03,0.02,0
CUST04438,0.56,0.23,0.18,0
CUST04439,0.45,0.23,0.16,0
CUST04440,0.1,0.05,0.04,1
CUST04441,0.07,0.02,0.01,0
CUST04442,0.54,0.17,0.09,0
CUST04443,0.21,0.12,0.07,0
CUST04444,0.11,0.04,0.02,1
CUST04445,0.01,0.0,0.0,0
CUST04446,0.31,0.17,0.05,0
CUST04447,0.31,0.11,0.04,0
CUST04448,0.46,0.22,0.07,0
CUST04449,0.27,0.16,0.11,0
CUST04450,0.26,0.06,0.04,0
CUST04451,0.51,0.24,0.17,0
CUST04452,0.38,0.23,0.12,0
CUST04453,0.23,0.11,0.06,0
CUST04454,0.19,0.07,0.05,0
CUST04455,0.54,0.27,0.16,0
CUST04456,0.21,0.04,0.02,0
CUST04457,0.23,0.1,0.05,0
CUST04458,0.21,0.06,0.02,0
CUST04459,0.36,0.16,0.06,0
CUST04460,0.58,0.31,0.1,0
CUST04461,0.53,0.29,0.14,0
CUST04462,0.41,0.19,0.09,0
CUST04463,0.27,0.07,0.05,0
CUST04464,0.17,0.1,0.04,0
CUST04465,0.31,0.16,0.08,0
CUST04466,0.37,0.18,0.07,0
CUST04467,0.25,0.1,0.07,0
CUST04468,0.17,0.06,0.03,0
CUST04469,0.13,0.03,0.01,0
CUST04470,0.33,0.18,0.13,0
CUST04471,0.24,0.14,0.09,0
CUST04472,0.43,0.24,0.11,0
CUST04473,0.3,0.16,0.1,0
CUST04474,0.2,0.06,0.04,0
CUST04475,0.49,0.11,0.04,0
CUST04476,0.09,0.03,0.02,0
CUST04477,0.27,0.13,0.06,0
CUST04478,0.29,0.15,0.05,0
CUST04479,0.2,0.06,0.04,0
CUST04480,0.2,0.12,0.07,0
CUST04481,0.35,0.2,0.15,0
CUST04482,0.26,0.09,0.05,0
CUST04483,0.21,0.12,0.07,0
CUST04484,0.61,0.27,0.1,0
CUST04485,0.39,0.12,0.06,0
CUST04486,0.16,0.08,0.03,0
CUST04487,0.17,0.08,0.04,0
CUST04488,0.12,0.04,0.02,0
CUST04489,0.51,0.14,0.05,0
CUST04490,0.17,0.09,0.04,0
CUST04491,0.46,0.15,0.08,0
CUST04492,0.27,0.06,0.03,0
CUST04493,0.22,0.09,0.04,0
CUST04494,0.25,0.09,0.07,0
CUST04495,0.43,0.25,0.1,0
CUST04496,0.19,0.04,0.03,0
CUST04497,0.38,0.08,0.06,0
CUST04498,0.55,0.15,0.09,0
CUST04499,0.49,0.12,0.09,0
CUST04500,0.58,0.34,0.23,0
CUST04501,0.24,0.12,0.07,0
CUST04502,0.18,0.07,0.02,0
CUST04503,0.43,0.23,0.1,0
CUST04504,0.2,0.11,0.07,0
CUST04505,0.25,0.06,0.04,0
CUST04506,0.46,0.26,0.16,0
CUST04507,0.4,0.11,0.07,0
CUST04508,0.36,0.15,0.1,0
CUST04509,0.52,0.27,0.09,0
CUST04510,0.33,0.12,0.07,0
CUST04511,0.34,0.07,0.04,0
CUST04512,0.24,0.06,0.02,0
CUST04513,0.42,0.17,0.11,0
CUST04514,0.15,0.07,0.05,0
CUST04515,0.18,0.08,0.06,0
CUST04516,0.17,0.05,0.04,0
CUST04517,0.25,0.1,0.04,0
CUST04518,0.75,0.31,0.22,1
CUST04519,0.35,0.13,0.08,0
CUST04520,0.52,0.23,0.15,0
CUST04521,0.34,0.11,0.07,0
CUST04522,0.21,0.12,0.08,0
CUST04523,0.08,0.05,0.04,0
CUST04524,0.58,0.12,0.06,0
CUST04525,0.27,0.14,0.08,0
CUST04526,0.46,0.25,0.17,0
CUST04527,0.5,0.24,0.17,0
CUST04528,0.14,0.05,0.02,0
CUST04529,0.09,0.04,0.02,0
CUST04530,0.16,0.04,0.01,1
CUST04531,0.61,0.29,0.09,0
CUST04532,0.17,0.07,0.05,0
CUST04533,0.3,0.18,0.09,0
CUST04534,0.19,0.06,0.03,0
CUST04535,0.19,0.09,0.06,1
CUST04536,0.27,0.08,0.03,0
CUST04537,0.43,0.16,0.13,0
CUST04538,0.8,0.32,0.19,1
CUST04539,0.49,0.18,0.09,0
CUST04540,0.21,0.05,0.02,1
CUST04541,0.21,0.11,0.07,0
CUST04542,0.42,0.25,0.17,0
CUST04543,0.48,0.11,0.06,0
CUST04544,0.09,0.04,0.02,0
CUST04545,0.37,0.1,0.08,0
CUST04546,0.26,0.09,0.06,0
CUST04547,0.08,0.02,0.01,0
CUST04548,0.17,0.07,0.06,0
CUST04549,0.25,0.1,0.08,0
CUST04550,0.23,0.08,0.05,0
CUST04551,0.23,0.08,0.06,0
CUST04552,0.04,0.02,0.01,0
CUST04553,0.05,0.03,0.01,0
CUST04554,0.29,0.12,0.09,0
CUST04555,0.42,0.16,0.11,0
CUST04556,0.18,0.11,0.04,0
CUST04557,0.29,0.1,0.06,0
CUST04558,0.17,0.08,0.04,1
CUST04559,0.5,0.16,0.07,0
CUST04560,0.17,0.06,0.04,0
CUST04561,0.03,0.01,0.01,0
CUST04562,0.32,0.07,0.04,0
CUST04563,0.16,0.04,0.03,0
CUST04564,0.37,0.09,0.03,0
CUST04565,0.25,0.08,0.04,0
CUST04566,0.25,0.15,0.09,0
CUST04567,0.24,0.13,0.09,0
CUST04568,0.31,0.16,0.1,0
CUST04569,0.22,0.07,0.03,0
CUST04570,0.31,0.1,0.06,0
CUST04571,0.07,0.03,0.02,0
CUST04572,0.08,0.03,0.02,0
CUST04573,0.47,0.18,0.1,0
CUST04574,0.14,0.04,0.02,0
CUST04575,0.17,0.09,0.05,0
CUST04576,0.16,0.06,0.02,0
CUST04577,0.45,0.1,0.06,0
CUST04578,0.39,0.12,0.05,0
CUST04579,0.4,0.16,0.06,0
CUST04580,0.48,0.16,0.13,0
CUST04581,0.36,0.13,0.09,0
CUST04582,0.11,0.05,0.03,0
CUST04583,0.24,0.06,0.04,1
CUST04584,0.13,0.06,0.04,0
CUST04585,0.05,0.02,0.01,0
CUST04586,0.06,0.01,0.01,0
CUST04587,0.28,0.13,0.08,0
CUST04588,0.47,0.25,0.15,0
CUST04589,0.6,0.15,0.05,1
CUST04590,0.39,0.22,0.12,0
CUST04591,0.12,0.05,0.03,0
CUST04592,0.25,0.15,0.07,0
CUST04593,0.2,0.07,0.05,0
CUST04594,0.12,0.05,0.02,0
CUST04595,0.49,0.28,0.1,0
CUST04596,0.64,0.14,0.06,0
CUST04597,0.19,0.11,0.08,0
CUST04598,0.34,0.17,0.12,0
CUST04599,0.17,0.03,0.02,0
CUST04600,0.69,0.19,0.09,0
CUST04601,0.11,0.06,0.05,0
CUST04602,0.22,0.07,0.03,0
CUST04603,0.07,0.03,0.02,0
CUST04604,0.29,0.13,0.05,0
CUST04605,0.07,0.01,0.0,0
CUST04606,0.56,0.25,0.08,0
CUST04607,0.19,0.1,0.04,0
CUST04608,0.42,0.2,0.09,0
CUST04609,0.06,0.01,0.0,0
CUST04610,0.41,0.21,0.12,0
CUST04611,0.22,0.06,0.03,0
CUST04612,0.26,0.13,0.08,0
CUST04613,0.11,0.02,0.01,0
CUST04614,0.09,0.04,0.03,0
CUST04615,0.57,0.12,0.04,0
CUST04616,0.28,0.11,0.07,0
CUST04617,0.29,0.14,0.07,0
CUST04618,0.14,0.04,0.01,0
CUST04619,0.4,0.15,0.09,0
CUST04620,0.15,0.03,0.02,0
CUST04621,0.36,0.18,0.11,0
CUST04622,0.4,0.09,0.06,0
CUST04623,0.29,0.13,0.07,0
CUST04624,0.07,0.04,0.03,0
CUST04625,0.59,0.29,0.12,0
CUST04626,0.36,0.12,0.06,0
CUST04627,0.02,0.01,0.01,0
CUST04628,0.38,0.17,0.07,0
CUST04629,0.39,0.23,0.07,0
CUST04630,0.4,0.2,0.1,0
CUST04631,0.1,0.04,0.02,0
CUST04632,0.24,0.08,0.04,0
CUST04633,0.33,0.12,0.09,0
CUST04634,0.09,0.02,0.01,0
CUST04635,0.12,0.04,0.01,0
CUST04636,0.31,0.07,0.04,0
CUST04637,0.14,0.08,0.03,0
CUST04638,0.06,0.03,0.02,0
CUST04639,0.13,0.03,0.02,0
CUST04640,0.28,0.14,0.06,0
CUST04641,0.58,0.17,0.09,0
CUST04642,0.14,0.04,0.02,0
CUST04643,0.29,0.16,0.12,0
CUST04644,0.36,0.21,0.16,0
CUST04645,0.11,0.04,0.02,0
CUST04646,0.15,0.06,0.03,0
CUST04647,0.08,0.04,0.02,0
CUST04648,0.46,0.19,0.13,0
CUST04649,0.02,0.01,0.0,0
CUST04650,0.3,0.1,0.06,0
CUST04651,0.2,0.06,0.02,0
CUST04652,0.43,0.24,0.07,0
CUST04653,0.06,0.02,0.01,0
CUST04654,0.4,0.16,0.07,0
CUST04655,0.55,0.23,0.1,0
CUST04656,0.25,0.12,0.04,0
CUST04657,0.42,0.1,0.04,0
CUST04658,0.36,0.09,0.03,0
CUST04659,0.14,0.05,0.04,0
CUST04660,0.35,0.15,0.12,0
CUST04661,0.15,0.03,0.01,0
CUST04662,0.51,0.26,0.19,0
CUST04663,0.17,0.05,0.03,0
CUST04664,0.38,0.14,0.09,0
CUST04665,0.49,0.14,0.08,0
CUST04666,0.16,0.07,0.04,0
CUST04667,0.23,0.07,0.03,0
CUST04668,0.15,0.03,0.02,0
CUST04669,0.49,0.15,0.12,0
CUST04670,0.15,0.04,0.02,0
CUST04671,0.55,0.26,0.18,0
CUST04672,0.13,0.07,0.04,0
CUST04673,0.12,0.03,0.02,0
CUST04674,0.49,0.23,0.08,0
CUST04675,0.21,0.11,0.09,0
CUST04676,0.24,0.07,0.04,0
CUST04677,0.57,0.3,0.13,0
CUST04678,0.2,0.08,0.03,0
CUST04679,0.03,0.02,0.01,0
CUST04680,0.38,0.14,0.09,0
CUST04681,0.12,0.03,0.01,0
CUST04682,0.33,0.15,0.11,0
CUST04683,0.32,0.18,0.1,1
CUST04684,0.12,0.07,0.05,0
CUST04685,0.13,0.07,0.04,0
CUST04686,0.16,0.04,0.03,0
CUST04687,0.49,0.1,0.05,0
CUST04688,0.09,0.04,0.02,0
CUST04689,0.33,0.2,0.07,0
CUST04690,0.36,0.21,0.14,0
CUST04691,0.05,0.02,0.01,0
CUST04692,0.55,0.16,0.07,0
CUST04693,0.26,0.13,0.07,0
CUST04694,0.18,0.07,0.04,0
CUST04695,0.49,0.26,0.21,0
CUST04696,0.39,0.18,0.1,0
CUST04697,0.43,0.12,0.06,0
CUST04698,0.66,0.35,0.23,1
CUST04699,0.41,0.08,0.05,0
CUST04700,0.41,0.18,0.1,0
CUST04701,0.16,0.05,0.02,0
CUST04702,0.28,0.08,0.05,0
CUST04703,0.11,0.06,0.03,0
CUST04704,0.48,0.18,0.07,0
CUST04705,0.41,0.22,0.1,0
CUST04706,0.28,0.11,0.08,0
CUST04707,0.52,0.15,0.12,0
CUST04708,0.38,0.23,0.13,0
CUST04709,0.15,0.06,0.05,0
CUST04710,0.41,0.13,0.08,0
CUST04711,0.59,0.22,0.16,0
CUST04712,0.17,0.08,0.06,0
CUST04713,0.28,0.09,0.04,0
CUST04714,0.21,0.06,0.04,0
CUST04715,0.37,0.14,0.05,0
CUST04716,0.41,0.14,0.11,0
CUST04717,0.01,0.0,0.0,0
CUST04718,0.26,0.11,0.03,0
CUST04719,0.57,0.18,0.14,0
CUST04720,0.43,0.21,0.13,0
CUST04721,0.08,0.04,0.02,1
CUST04722,0.15,0.07,0.02,0
CUST04723,0.33,0.13,0.05,0
CUST04724,0.38,0.19,0.07,0
CUST04725,0.3,0.14,0.07,0
CUST04726,0.51,0.24,0.14,0
CUST04727,0.17,0.1,0.05,0
CUST04728,0.43,0.2,0.14,0
CUST04729,0.3,0.08,0.03,0
CUST04730,0.35,0.2,0.08,0
CUST04731,0.32,0.1,0.03,0
CUST04732,0.35,0.12,0.04,0
CUST04733,0.09,0.05,0.02,0
CUST04734,0.13,0.04,0.02,0
CUST04735,0.49,0.27,0.14,0
CUST04736,0.5,0.23,0.18,0
CUST04737,0.37,0.17,0.1,0
CUST04738,0.26,0.09,0.04,0
CUST04739,0.19,0.04,0.02,0
CUST04740,0.21,0.08,0.03,0
CUST04741,0.11,0.07,0.03,0
CUST04742,0.13,0.05,0.02,0
CUST04743,0.45,0.1,0.05,0
CUST04744,0.65,0.25,0.13,0
CUST04745,0.06,0.01,0.0,0
CUST04746,0.25,0.14,0.07,0
CUST04747,0.17,0.08,0.06,0
CUST04748,0.2,0.07,0.05,0
CUST04749,0.43,0.21,0.09,1
CUST04750,0.4,0.12,0.04,0
CUST04751,0.33,0.18,0.11,0
CUST04752,0.16,0.04,0.03,0
CUST04753,0.22,0.09,0.03,0
CUST04754,0.65,0.3,0.15,0
CUST04755,0.1,0.04,0.03,0
CUST04756,0.17,0.05,0.02,0
CUST04757,0.13,0.04,0.03,0
CUST04758,0.08,0.04,0.03,0
CUST04759,0.55,0.18,0.09,0
CUST04760,0.29,0.15,0.09,0
CUST04761,0.26,0.09,0.03,0
CUST04762,0.12,0.05,0.02,0
CUST04763,0.07,0.02,0.01,0
CUST04764,0.15,0.05,0.03,0
CUST04765,0.37,0.2,0.1,0
CUST04766,0.17,0.05,0.02,0
CUST04767,0.29,0.12,0.06,0
CUST04768,0.43,0.18,0.14,0
CUST04769,0.72,0.36,0.25,0
CUST04770,0.21,0.04,0.02,0
CUST04771,0.26,0.11,0.07,1
CUST04772,0.18,0.06,0.05,0
CUST04773,0.07,0.02,0.02,0
CUST04774,0.38,0.08,0.03,0
CUST04775,0.18,0.09,0.04,0
CUST04776,0.43,0.1,0.08,0
CUST04777,0.27,0.06,0.04,0
CUST04778,0.37,0.22,0.16,0
CUST04779,0.12,0.07,0.05,0
CUST04780,0.23,0.1,0.06,0
CUST04781,0.06,0.02,0.01,0
CUST04782,0.44,0.09,0.07,0
CUST04783,0.26,0.13,0.09,0
CUST04784,0.07,0.02,0.01,0
CUST04785,0.38,0.09,0.05,1
CUST04786,0.09,0.05,0.02,0
CUST04787,0.05,0.01,0.01,0
CUST04788,0.25,0.06,0.04,0
CUST04789,0.2,0.07,0.02,0
CUST04790,0.67,0.37,0.26,0
CUST04791,0.26,0.12,0.09,0
CUST04792,0.43,0.16,0.1,0
CUST04793,0.22,0.11,0.06,0
CUST04794,0.21,0.1,0.04,0
CUST04795,0.04,0.01,0.0,0
CUST04796,0.07,0.03,0.02,0
CUST04797,0.23,0.13,0.08,0
CUST04798,0.47,0.12,0.06,0
CUST04799,0.35,0.12,0.04,0
CUST04800,0.51,0.14,0.08,0
CUST04801,0.28,0.07,0.04,0
CUST04802,0.22,0.06,0.03,0
CUST04803,0.28,0.07,0.04,0
CUST04804,0.27,0.08,0.06,0
CUST04805,0.11,0.03,0.02,0
CUST04806,0.64,0.23,0.09,0
CUST04807,0.14,0.05,0.02,0
CUST04808,0.35,0.17,0.14,1
CUST04809,0.44,0.12,0.08,0
CUST04810,0.28,0.09,0.05,0
CUST04811,0.27,0.1,0.06,0
CUST04812,0.43,0.23,0.14,0
CUST04813,0.18,0.1,0.06,0
CUST04814,0.13,0.03,0.01,0
CUST04815,0.28,0.08,0.06,0
CUST04816,0.37,0.15,0.1,0
CUST04817,0.09,0.03,0.02,0
CUST04818,0.16,0.05,0.03,0
CUST04819,0.62,0.25,0.14,0
CUST04820,0.16,0.04,0.02,0
CUST04821,0.45,0.16,0.12,0
CUST04822,0.28,0.14,0.06,0
CUST04823,0.44,0.25,0.12,0
CUST04824,0.02,0.0,0.0,0
CUST04825,0.25,0.14,0.05,0
CUST04826,0.01,0.0,0.0,0
CUST04827,0.2,0.05,0.02,0
CUST04828,0.33,0.11,0.08,0
CUST04829,0.29,0.11,0.06,0
CUST04830,0.12,0.04,0.03,0
CUST04831,0.35,0.17,0.1,0
CUST04832,0.21,0.04,0.01,0
CUST04833,0.07,0.03,0.02,0
CUST04834,0.36,0.17,0.11,0
CUST04835,0.24,0.07,0.05,0
CUST04836,0.06,0.03,0.01,0
CUST04837,0.09,0.05,0.03,0
CUST04838,0.35,0.16,0.07,0
CUST04839,0.27,0.13,0.1,0
CUST04840,0.15,0.09,0.03,0
CUST04841,0.52,0.22,0.11,0
CUST04842,0.27,0.08,0.04,0
CUST04843,0.5,0.27,0.09,0
CUST04844,0.03,0.02,0.01,0
CUST04845,0.3,0.11,0.04,0
CUST04846,0.33,0.14,0.08,0
CUST04847,0.43,0.24,0.17,0
CUST04848,0.22,0.1,0.08,0
CUST04849,0.38,0.08,0.06,0
CUST04850,0.54,0.31,0.12,0
CUST04851,0.2,0.06,0.05,1
CUST04852,0.07,0.02,0.01,0
CUST04853,0.12,0.07,0.03,0
CUST04854,0.48,0.27,0.09,0
CUST04855,0.14,0.06,0.03,0
CUST04856,0.22,0.05,0.03,0
CUST04857,0.31,0.09,0.06,0
CUST04858,0.12,0.04,0.03,0
CUST04859,0.42,0.15,0.1,1
CUST04860,0.27,0.15,0.06,0
CUST04861,0.29,0.14,0.09,0
CUST04862,0.4,0.22,0.14,0
CUST04863,0.48,0.2,0.06,0
CUST04864,0.5,0.14,0.06,0
CUST04865,0.42,0.16,0.08,0
CUST04866,0.17,0.05,0.02,0
CUST04867,0.08,0.02,0.01,0
CUST04868,0.28,0.15,0.07,0
CUST04869,0.36,0.12,0.05,0
CUST04870,0.31,0.12,0.05,0
CUST04871,0.36,0.13,0.05,0
CUST04872,0.58,0.21,0.09,0
CUST04873,0.18,0.08,0.04,1
CUST04874,0.53,0.22,0.08,0
CUST04875,0.8,0.31,0.18,1
CUST04876,0.49,0.21,0.12,1
CUST04877,0.24,0.11,0.06,0
CUST04878,0.11,0.04,0.02,0
CUST04879,0.49,0.13,0.06,0
CUST04880,0.36,0.09,0.04,0
CUST04881,0.27,0.08,0.05,0
CUST04882,0.39,0.2,0.09,0
CUST04883,0.18,0.1,0.05,0
CUST04884,0.37,0.15,0.07,0
