customer_id,ticket_count,complaint_count,avg_resolution_time,satisfaction_score
CUST04649,3,1,3.17,3.54
CUST04650,1,0,0.5,3.91
CUST04651,2,0,0.75,3.92
CUST04652,1,0,1.19,2.94
CUST04653,0,0,2.57,3.86
CUST04654,2,2,3.26,3.54
CUST04655,0,0,1.77,4.95
CUST04656,2,0,1.55,3.32
CUST04657,1,1,2.97,3.73
CUST04658,0,0,1.71,4.47
CUST04659,1,1,1.7,3.9
CUST04660,0,0,1.46,4.78
CUST04661,0,0,3.41,3.52
CUST04662,2,1,3.54,4.06
CUST04663,3,1,3.68,4.18
CUST04664,1,0,2.87,3.67
CUST04665,1,0,2.74,4.23
CUST04666,2,0,2.62,3.88
CUST04667,1,0,2.64,3.38
CUST04668,0,0,3.74,4.0
CUST04669,1,0,3.89,3.71
CUST04670,3,2,2.21,3.73
CUST04671,2,2,3.05,3.53
CUST04672,3,2,2.87,3.26
CUST04673,2,2,2.66,4.23
CUST04674,1,0,2.65,3.78
CUST04675,1,0,2.19,3.51
CUST04676,2,0,3.25,4.9
CUST04677,1,0,2.67,4.12
CUST04678,1,1,2.96,3.48
CUST04679,2,1,2.13,3.97
CUST04680,1,1,3.08,3.74
CUST04681,3,0,2.2,4.28
CUST04682,2,1,1.81,2.7
CUST04683,0,0,3.42,3.94
CUST04684,2,1,0.5,4.17
CUST04685,1,1,2.93,3.33
CUST04686,1,0,2.1,4.18
CUST04687,1,0,4.44,3.95
CUST04688,1,1,1.69,4.23
CUST04689,1,0,1.43,5.0
CUST04690,0,0,1.53,4.49
CUST04691,1,0,1.14,4.52
CUST04692,0,0,3.13,3.83
CUST04693,1,0,3.84,4.39
CUST04694,1,1,4.03,3.45
CUST04695,1,0,2.11,4.37
CUST04696,2,0,0.79,4.61
CUST04697,2,1,3.96,3.56
CUST04698,2,0,3.31,4.26
CUST04699,3,1,1.87,3.03
CUST04700,1,0,2.49,4.04
CUST04701,0,0,1.21,3.84
CUST04702,2,1,2.13,3.59
CUST04703,2,1,4.38,3.75
CUST04704,2,2,1.58,3.85
CUST04705,2,1,2.8,3.49
CUST04706,2,1,1.47,3.77
CUST04707,1,0,1.45,3.4
CUST04708,1,1,1.47,3.45
CUST04709,2,1,3.28,4.4
CUST04710,1,0,1.89,3.91
CUST04711,1,0,1.19,4.28
CUST04712,1,1,1.1,3.48
CUST04713,4,1,1.78,3.66
CUST04714,0,0,3.0,4.55
CUST04715,2,1,3.33,3.52
CUST04716,0,0,0.79,4.34
CUST04717,2,2,4.1,3.48
CUST04718,3,2,1.61,4.08
CUST04719,1,0,1.52,4.33
CUST04720,2,0,1.57,4.07
CUST04721,1,1,1.65,3.7
CUST04722,1,1,1.95,4.21
CUST04723,1,0,2.46,4.09
CUST04724,1,1,1.92,3.63
CUST04725,1,1,2.23,3.48
CUST04726,0,0,3.11,4.7
CUST04727,2,2,0.53,3.3
CUST04728,0,0,2.7,4.07
CUST04729,3,2,3.5,3.78
CUST04730,1,0,3.24,4.67
CUST04731,1,0,4.49,4.23
CUST04732,3,1,2.06,4.2
CUST04733,1,1,2.09,4.56
CUST04734,1,0,0.95,4.37
CUST04735,1,0,2.34,3.1
CUST04736,0,0,1.79,4.11
CUST04737,1,1,2.58,4.02
CUST04738,4,0,2.56,4.16
CUST04739,1,1,3.81,3.99
CUST04740,1,1,2.03,3.36
CUST04741,5,2,2.28,3.8
CUST04742,5,1,3.75,4.19
CUST04743,3,2,1.81,3.38
CUST04744,2,0,2.74,3.41
CUST04745,0,0,2.52,4.22
CUST04746,2,0,3.63,3.38
CUST04747,1,1,2.6,3.36
CUST04748,1,1,2.39,3.98
CUST04749,1,1,4.03,3.0
CUST04750,1,0,1.33,3.19
CUST04751,1,0,3.65,4.1
CUST04752,2,0,1.41,3.76
CUST04753,1,1,1.67,3.47
CUST04754,1,1,1.82,3.57
CUST04755,5,1,2.47,3.63
CUST04756,4,2,3.34,4.46
CUST04757,1,0,2.62,3.87
CUST04758,1,1,3.17,3.48
CUST04759,5,1,1.59,3.76
CUST04760,3,2,2.08,4.07
CUST04761,0,0,3.01,4.05
CUST04762,0,0,1.7,3.56
CUST04763,1,0,2.46,4.49
CUST04764,2,0,1.63,4.5
CUST04765,5,3,4.23,3.01
CUST04766,1,0,3.6,3.48
CUST04767,1,1,0.5,3.42
CUST04768,1,1,2.54,3.92
CUST04769,2,0,3.46,4.59
CUST04770,1,0,1.77,4.81
CUST04771,2,1,1.27,3.06
CUST04772,1,0,1.05,4.03
CUST04773,2,0,3.65,3.21
CUST04774,0,0,2.02,3.78
CUST04775,1,1,2.94,3.38
CUST04776,1,0,0.88,4.26
CUST04777,2,1,2.97,3.7
CUST04778,2,1,1.58,3.0
CUST04779,3,1,2.26,4.16
CUST04780,3,1,3.9,3.48
CUST04781,2,0,4.45,3.46
CUST04782,1,1,3.36,3.76
CUST04783,2,1,1.09,3.29
CUST04784,0,0,1.9,3.86
CUST04785,2,0,2.46,3.61
CUST04786,3,2,1.86,3.23
CUST04787,1,0,3.76,3.7
CUST04788,1,0,3.35,3.47
CUST04789,1,1,2.37,3.6
CUST04790,1,0,0.76,4.33
CUST04791,1,0,2.68,3.77
CUST04792,3,1,1.25,3.7
CUST04793,1,0,1.86,4.11
CUST04794,2,1,1.84,3.52
CUST04795,0,0,2.58,4.32
CUST04796,1,0,1.29,3.54
CUST04797,0,0,2.29,3.89
CUST04798,1,1,2.19,4.5
CUST04799,1,0,4.48,3.17
CUST04800,1,0,3.44,4.04
CUST04801,2,0,1.57,3.78
CUST04802,2,1,0.98,3.9
CUST04803,3,1,2.04,4.4
CUST04804,3,1,1.43,4.39
CUST04805,5,1,2.16,4.02
CUST04806,2,1,4.89,4.1
CUST04807,1,1,4.1,4.04
CUST04808,1,0,1.33,4.39
CUST04809,3,2,2.84,4.79
CUST04810,1,0,3.19,4.55
CUST04811,2,0,4.08,3.66
CUST04812,0,0,4.33,3.25
CUST04813,2,0,3.77,5.0
CUST04814,4,1,2.25,4.9
CUST04815,0,0,2.59,4.74
CUST04816,2,1,3.73,3.75
CUST04817,4,1,2.88,4.55
CUST04818,1,1,2.07,4.6
CUST04819,0,0,2.61,3.46
CUST04820,1,0,1.55,4.14
CUST04821,2,1,1.78,4.47
CUST04822,2,0,2.73,4.03
CUST04823,1,0,0.9,4.12
CUST04824,1,1,3.58,3.43
CUST04825,1,1,2.69,4.69
CUST04826,2,0,1.13,4.71
CUST04827,0,0,1.32,3.49
CUST04828,2,0,1.9,3.6
CUST04829,1,1,3.44,4.27
CUST04830,0,0,1.64,4.1
CUST04831,2,1,2.42,3.51
CUST04832,2,1,3.26,4.77
CUST04833,3,2,1.86,4.84
CUST04834,4,3,1.09,4.06
CUST04835,5,1,3.89,3.82
CUST04836,1,0,2.01,4.51
CUST04837,1,0,1.83,4.3
CUST04838,3,1,3.11,3.94
CUST04839,2,0,2.87,4.43
CUST04840,0,0,3.0,4.15
CUST04841,3,2,2.57,3.25
CUST04842,1,1,2.02,5.0
CUST04843,0,0,3.43,5.0
CUST04844,1,1,3.26,4.19
CUST04845,0,0,2.88,3.52
CUST04846,2,0,4.23,3.69
CUST04847,3,1,2.19,3.8
CUST04848,4,0,3.37,3.98
CUST04849,1,1,2.87,4.62
CUST04850,3,0,2.61,3.18
CUST04851,0,0,2.01,3.9
CUST04852,1,1,2.66,4.65
CUST04853,1,1,2.51,3.75
CUST04854,0,0,3.06,4.34
CUST04855,0,0,3.0,4.18
CUST04856,0,0,1.81,4.25
CUST04857,0,0,2.08,5.0
CUST04858,2,1,2.92,4.36
CUST04859,0,0,4.27,5.0
CUST04860,1,1,2.72,3.74
CUST04861,1,1,2.13,4.59
CUST04862,1,0,1.77,3.98
CUST04863,3,1,1.3,3.96
CUST04864,1,1,2.07,4.36
CUST04865,3,3,2.1,4.04
CUST04866,0,0,2.19,4.01
CUST04867,0,0,2.42,3.55
CUST04868,1,1,2.33,4.3
CUST04869,2,2,1.96,3.42
CUST04870,2,1,3.61,3.9
CUST04871,1,0,2.83,4.36
CUST04872,1,1,2.32,5.0
CUST04873,1,0,3.5,3.95
CUST04874,2,1,1.2,3.91
CUST04875,2,1,1.45,3.28
CUST04876,1,1,0.99,4.16
CUST04877,0,0,2.0,4.04
CUST04878,2,1,1.14,5.0
CUST04879,0,0,3.95,3.0
CUST04880,3,0,2.14,3.72
CUST04881,0,0,3.8,3.98
CUST04882,1,0,1.92,3.29
CUST04883,2,1,0.83,4.12
CUST04884,1,1,2.75,3.46
CUST04885,2,0,3.33,3.72
CUST04886,2,1,2.24,3.88
CUST04887,1,1,2.27,3.71
CUST04888,0,0,3.61,3.78
CUST04889,0,0,2.8,3.72
CUST04890,1,0,3.95,4.05
CUST04891,1,1,2.14,4.21
CUST04892,1,0,4.37,3.52
CUST04893,4,1,0.88,3.53
CUST04894,2,1,0.54,4.0
CUST04895,1,1,3.43,3.91
CUST04896,3,0,3.38,4.13
CUST04897,4,0,2.14,3.16
CUST04898,3,1,3.45,5.0
CUST04899,1,0,1.91,3.66
CUST04900,1,0,3.11,4.2
CUST04901,2,2,3.97,2.88
CUST04902,0,0,2.96,4.1
CUST04903,2,1,1.5,3.41
CUST04904,2,1,3.45,4.05
CUST04905,2,1,4.17,4.48
CUST04906,1,0,1.75,4.44
CUST04907,1,0,3.38,3.67
CUST04908,1,0,2.64,4.42
CUST04909,3,2,2.03,3.25
CUST04910,1,0,3.47,5.0
CUST04911,2,2,1.26,4.24
CUST04912,2,1,2.53,4.12
CUST04913,2,1,2.78,3.71
CUST04914,1,1,2.33,3.88
CUST04915,3,2,1.7,3.2
CUST04916,3,1,2.33,4.47
CUST04917,1,1,2.34,3.11
CUST04918,0,0,2.81,4.36
CUST04919,3,0,1.58,4.23
CUST04920,1,1,3.3,4.6
CUST04921,0,0,2.96,4.13
CUST04922,1,0,4.31,4.83
CUST04923,2,1,1.06,4.64
CUST04924,0,0,0.67,4.06
CUST04925,2,0,2.78,4.09
CUST04926,2,0,0.64,3.48
CUST04927,1,1,3.11,3.59
CUST04928,2,1,2.71,3.57
CUST04929,2,0,1.85,3.71
CUST04930,3,2,2.79,3.41
CUST04931,2,0,3.78,3.62
CUST04932,0,0,3.05,3.81
CUST04933,1,0,2.3,3.94
CUST04934,0,0,1.98,4.42
CUST04935,2,1,1.37,3.75
CUST04936,1,0,1.79,3.48
CUST04937,2,0,2.41,3.65
CUST04938,2,1,0.79,3.69
CUST04939,3,2,3.18,3.44
CUST04940,1,0,2.8,4.25
CUST04941,2,1,2.08,3.4
CUST04942,1,1,0.52,4.08
CUST04943,3,0,3.41,5.0
CUST04944,5,2,2.78,4.18
CUST04945,6,2,2.73,3.45
CUST04946,0,0,1.7,4.61
CUST04947,2,0,1.45,4.36
CUST04948,3,0,1.43,3.93
CUST04949,1,1,2.39,3.96
CUST04950,3,3,3.31,3.63
CUST04951,0,0,2.3,2.94
CUST04952,1,0,1.75,3.8
CUST04953,2,1,3.71,4.35
CUST04954,5,3,0.7,4.24
CUST04955,1,0,4.28,3.35
CUST04956,4,2,2.48,2.98
CUST04957,2,1,0.58,3.67
CUST04958,2,0,2.22,3.96
CUST04959,1,1,2.37,3.37
CUST04960,1,1,4.88,4.0
CUST04961,2,1,2.63,4.2
CUST04962,0,0,3.02,4.41
CUST04963,1,1,3.62,3.87
CUST04964,2,2,2.48,3.47
CUST04965,1,0,4.05,4.32
CUST04966,1,0,1.76,4.01
CUST04967,1,0,4.17,3.09
CUST04968,2,0,2.89,4.19
CUST04969,0,0,2.02,3.73
CUST04970,1,0,1.17,3.48
CUST04971,4,3,2.47,3.1
CUST04972,3,2,3.37,3.52
CUST04973,0,0,1.09,3.57
CUST04974,1,0,2.01,3.6
CUST04975,2,2,3.46,4.07
CUST04976,0,0,2.83,4.29
CUST04977,0,0,1.56,4.34
CUST04978,1,1,1.56,3.72
CUST04979,0,0,2.8,3.59
CUST04980,2,2,2.39,3.79
CUST04981,1,1,2.6,3.55
CUST04982,3,1,2.61,3.36
CUST04983,2,0,3.25,4.23
CUST04984,2,2,3.36,3.61
CUST04985,2,2,3.08,3.81
CUST04986,2,1,3.24,3.37
CUST04987,2,0,3.59,4.65
CUST04988,1,0,2.1,3.49
CUST04989,1,0,2.7,3.83
CUST04990,1,1,2.73,3.71
CUST04991,0,0,2.56,4.16
CUST04992,5,0,2.54,4.7
CUST04993,0,0,2.99,3.81
CUST04994,3,2,1.06,4.24
CUST04995,1,0,2.11,3.36
CUST04996,1,1,1.92,4.23
CUST04997,0,0,1.72,4.24
CUST04998,1,0,2.33,3.8
CUST04999,1,0,1.53,4.4
